CODE,Customer_ID,Modelo,ZONA,PVP,riesgo,prob_churn,C_n,desc_pct,descuento_eur,coste_marketing,margen_mant,roi_ind
SYN006111,101095,D,SUR,23039,MEDIO,0.57321066,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006112,106682,A,ESTE,11237,ALTO,0.7047174,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006113,106687,D,CENTRO,33717,ALTO,0.7314483,286.0,0.12,34.32,2.86,85.8,-1.5829318651066706
SYN006114,104283,E,CENTRO,25646,MEDIO,0.5629289,308.0,0.08,24.64,3.08,92.39999999999999,18.888317035512088
SYN006115,78294,J,CENTRO,32990,MEDIO,0.42797124,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006116,102502,I,NORTE,22948,MEDIO,0.4857387,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006117,94230,D,SUR,30078,BAJO,0.04533653,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006118,102536,D,ESTE,24323,BAJO,0.05073504,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006119,102664,D,ESTE,26871,BAJO,0.03306488,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006120,100313,I,ESTE,24274,MEDIO,0.5913139,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006121,103325,J,CENTRO,34808,MEDIO,0.51259893,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006122,108317,I,CENTRO,28453,MEDIO,0.48787475,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006123,6973,C,CENTRO,23545,BAJO,0.044739325,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN006124,102184,H,ESTE,22875,ALTO,0.71073735,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006125,50108,D,CENTRO,23863,BAJO,0.050144013,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006126,106884,I,CENTRO,27003,MEDIO,0.5676298,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006127,104063,I,NORTE,27332,BAJO,0.069664426,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006128,83350,B,ESTE,20524,MEDIO,0.64859957,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006129,100720,I,NORTE,29240,MEDIO,0.49325347,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006130,104056,I,CENTRO,31988,MEDIO,0.5992243,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006131,100968,B,NORTE,21990,ALTO,0.80178297,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006132,108174,D,CENTRO,25372,MEDIO,0.44341403,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006133,103761,I,ESTE,26495,BAJO,0.095130794,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006134,107681,B,CENTRO,16225,MEDIO,0.6255039,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006135,106325,I,NORTE,28667,MEDIO,0.5700346,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006136,108486,B,CENTRO,18854,MEDIO,0.599993,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006137,102499,B,NORTE,16225,MEDIO,0.65242285,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006138,104759,J,CENTRO,33098,BAJO,0.034964632,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN006139,104521,I,CENTRO,28287,MEDIO,0.63727385,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006140,37727,I,SUR,25514,ALTO,0.8192027,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN006141,106688,D,CENTRO,31001,MEDIO,0.6939238,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006142,100057,I,ESTE,23547,MEDIO,0.62959266,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006143,103328,B,CENTRO,19614,MEDIO,0.57317644,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006144,100936,C,CENTRO,18821,BAJO,0.0638785,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN006145,104290,D,ESTE,32392,ALTO,0.76821774,286.0,0.12,34.32,2.86,85.8,-1.5829318651066706
SYN006146,103017,B,NORTE,20841,MEDIO,0.6473421,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006147,108151,I,ESTE,28453,MEDIO,0.55465347,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006148,105739,B,ESTE,17113,MEDIO,0.6216061,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006149,107947,B,CENTRO,20066,MEDIO,0.6287625,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006150,105834,H,ESTE,18627,ALTO,0.7143144,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006151,57155,B,CENTRO,23535,BAJO,0.16010052,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006152,100789,A,CENTRO,15094,MEDIO,0.66504663,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006153,104718,D,CENTRO,28121,MEDIO,0.63159764,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006154,104410,H,SUR,20671,MEDIO,0.64089864,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN006155,8399,B,CENTRO,19246,MEDIO,0.56176615,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006156,32328,J,ESTE,34448,MEDIO,0.51259893,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006157,101630,H,ESTE,20671,BAJO,0.13143806,374.00000000000006,0.03,11.22,3.7400000000000007,112.20000000000002,72.72167487684733
SYN006158,106333,H,CENTRO,22875,ALTO,0.7788749,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006159,104165,C,CENTRO,22814,MEDIO,0.65981144,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006160,105837,B,ESTE,25792,MEDIO,0.47718117,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006161,103848,C,CENTRO,23643,MEDIO,0.525078,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006162,105234,A,SUR,17524,ALTO,0.7612671,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006163,106675,A,CENTRO,15717,ALTO,0.8007274,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006164,65517,A,CENTRO,13713,MEDIO,0.63449866,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006165,79760,A,CENTRO,16240,MEDIO,0.6568646,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006166,104252,A,CENTRO,14926,MEDIO,0.6990073,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006167,108060,D,CENTRO,30436,MEDIO,0.59638387,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006168,46191,A,ESTE,13529,MEDIO,0.64150316,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006169,103414,D,NORTE,27160,MEDIO,0.56723464,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006170,102246,B,CENTRO,20609,MEDIO,0.620119,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006171,104901,B,ESTE,20999,MEDIO,0.6494325,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006172,103707,D,CENTRO,30078,MEDIO,0.6478543,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006173,102527,B,ESTE,25792,BAJO,0.086819455,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006174,105799,I,ESTE,32916,BAJO,0.17812644,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006175,107100,D,ESTE,23863,BAJO,0.03906892,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006176,104230,H,CENTRO,22875,MEDIO,0.6909371,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN006177,100839,I,ESTE,28221,BAJO,0.06500005,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006178,100390,B,SUR,18321,MEDIO,0.58334845,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006179,104766,A,CENTRO,12576,MEDIO,0.6387136,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006180,103507,I,ESTE,29446,MEDIO,0.5797683,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006181,102803,I,ESTE,27379,MEDIO,0.4689475,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006182,102132,I,ESTE,30330,MEDIO,0.5250978,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006183,108439,B,CENTRO,20511,BAJO,0.050724532,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006184,108304,D,NORTE,27147,MEDIO,0.5763415,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006185,103403,I,NORTE,26880,BAJO,0.011203395,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006186,101645,A,ESTE,14933,BAJO,0.069107786,214.0,0.03,6.42,2.14,64.2,9.631147540983607
SYN006187,107105,I,ESTE,27332,MEDIO,0.41830957,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006188,79873,B,SUR,18242,MEDIO,0.66795075,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006189,105023,I,ESTE,25514,MEDIO,0.61942446,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006190,105250,B,CENTRO,18579,MEDIO,0.6424586,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006191,102028,B,CENTRO,20841,MEDIO,0.6563355,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006192,52567,C,CENTRO,20478,BAJO,0.10429054,264.0,0.03,7.92,2.64,79.2,30.779392338177015
SYN006193,100109,D,CENTRO,26426,MEDIO,0.4603838,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006194,106346,A,ESTE,12236,MEDIO,0.68779945,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006195,106453,B,CENTRO,18299,BAJO,0.09941331,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006196,102745,B,SUR,23707,MEDIO,0.44135153,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006197,101399,D,CENTRO,32463,MEDIO,0.5484433,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006198,105111,B,CENTRO,19472,MEDIO,0.5756247,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006199,101961,B,SUR,18740,MEDIO,0.6650168,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006200,103001,B,CENTRO,18242,MEDIO,0.6408021,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006201,103316,H,CENTRO,22317,ALTO,0.7007341,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006202,100292,B,ESTE,18275,BAJO,0.045457717,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006203,103603,C,NORTE,23744,MEDIO,0.40549892,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006204,105836,I,CENTRO,26495,MEDIO,0.49635687,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006205,104270,B,CENTRO,16225,MEDIO,0.6238606,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006206,102960,B,CENTRO,22031,MEDIO,0.6481764,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006207,104514,I,CENTRO,28667,MEDIO,0.55671954,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006208,70641,A,ESTE,12576,MEDIO,0.64430916,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006209,100266,I,CENTRO,35313,MEDIO,0.54818624,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006210,104826,B,CENTRO,25316,MEDIO,0.57748973,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006211,106165,D,CENTRO,27229,BAJO,0.06377585,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006212,19193,D,CENTRO,20295,MEDIO,0.58028406,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006213,107515,B,ESTE,21337,MEDIO,0.6628195,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006214,104846,I,ESTE,30330,ALTO,0.76253057,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN006215,88249,B,NORTE,19172,MEDIO,0.6680583,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006216,100099,C,CENTRO,23542,MEDIO,0.56721747,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006217,52956,A,NORTE,13529,MEDIO,0.6740394,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006218,105745,B,SUR,21535,BAJO,0.05286903,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006219,48794,D,CENTRO,27909,MEDIO,0.5763415,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006220,107790,A,SUR,14273,MEDIO,0.59240836,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006221,102544,D,ESTE,27246,BAJO,0.04112981,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006222,107027,I,CENTRO,29446,MEDIO,0.56629115,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006223,104404,B,SUR,20873,BAJO,0.051697325,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006224,99505,A,CENTRO,13433,MEDIO,0.6226654,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006225,100136,C,CENTRO,23293,MEDIO,0.6288521,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006226,105792,I,CENTRO,28667,MEDIO,0.58976877,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006227,103099,C,ESTE,22994,MEDIO,0.600313,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006228,104467,A,ESTE,13094,BAJO,0.046727274,214.0,0.03,6.42,2.14,64.2,9.631147540983607
SYN006229,103638,H,ESTE,22875,ALTO,0.7018206,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006230,103363,B,CENTRO,21990,MEDIO,0.6132338,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006231,104331,I,SUR,28405,MEDIO,0.47183824,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006232,7470,B,NORTE,18751,MEDIO,0.67628205,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006233,107109,B,CENTRO,19994,MEDIO,0.5770546,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006234,103927,I,SUR,26447,MEDIO,0.53950876,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006235,105920,B,NORTE,21020,BAJO,0.11057247,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006236,103189,A,NORTE,10528,MEDIO,0.6120154,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006237,105713,I,CENTRO,28287,MEDIO,0.63727385,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006238,107815,I,CENTRO,26838,MEDIO,0.47612077,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006239,107087,B,CENTRO,17118,BAJO,0.04215396,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006240,103754,J,CENTRO,31208,BAJO,0.011294153,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN006241,100836,B,CENTRO,21990,MEDIO,0.6132338,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006242,52330,D,SUR,27909,MEDIO,0.58854705,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006243,105324,B,CENTRO,19234,MEDIO,0.5680815,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006244,100531,A,CENTRO,12160,MEDIO,0.6481353,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006245,103719,I,ESTE,29080,MEDIO,0.56629115,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006246,100011,B,ESTE,19732,MEDIO,0.57490855,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006247,106129,D,CENTRO,26871,MEDIO,0.48362204,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006248,34657,D,CENTRO,24004,MEDIO,0.5830307,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006249,101431,D,CENTRO,24579,MEDIO,0.57259756,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006250,52917,I,CENTRO,23798,MEDIO,0.57126814,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006251,104651,H,ESTE,20671,ALTO,0.7007341,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006252,105679,A,CENTRO,10528,MEDIO,0.67111725,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006253,106107,B,ESTE,20576,MEDIO,0.6636247,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006254,106625,A,CENTRO,13738,MEDIO,0.6005209,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006255,103565,B,CENTRO,19994,MEDIO,0.6323658,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006256,107288,B,CENTRO,20370,BAJO,0.052544672,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006257,106875,B,ESTE,19976,MEDIO,0.61733603,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006258,100442,J,SUR,32966,MEDIO,0.48890337,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006259,104178,I,CENTRO,32916,BAJO,0.10638903,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006260,106101,A,ESTE,17524,ALTO,0.8028604,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006261,100920,D,NORTE,24004,MEDIO,0.6036851,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006262,105623,B,CENTRO,17550,BAJO,0.042605508,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006263,106126,J,ESTE,34448,MEDIO,0.5425235,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006264,19393,C,CENTRO,20478,MEDIO,0.6091754,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006265,103294,D,CENTRO,27160,ALTO,0.7679435,286.0,0.12,34.32,2.86,85.8,-1.5829318651066706
SYN006266,102125,I,ESTE,28667,MEDIO,0.5927265,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006267,90117,C,ESTE,21896,MEDIO,0.61079395,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006268,102432,I,CENTRO,30330,MEDIO,0.6217448,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006269,101172,I,CENTRO,30330,MEDIO,0.5344034,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006270,107886,D,ESTE,25838,MEDIO,0.47588632,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006271,104197,B,CENTRO,22242,BAJO,0.18751374,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006272,108005,J,CENTRO,34133,MEDIO,0.51269084,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006273,105544,I,ESTE,27332,BAJO,0.11901838,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006274,105249,I,ESTE,27310,BAJO,0.06690447,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006275,105030,B,NORTE,18242,MEDIO,0.519833,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006276,106833,J,ESTE,30246,MEDIO,0.46367687,418.00000000000006,0.08,33.440000000000005,4.180000000000001,125.4,43.11800958685232
SYN006277,106055,A,ESTE,15195,ALTO,0.7655515,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006278,107773,A,ESTE,17809,ALTO,0.77147615,214.0,0.12,25.68,2.14,64.2,-17.50192752505783
SYN006279,105096,C,CENTRO,23542,MEDIO,0.5749191,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006280,102776,B,NORTE,17118,MEDIO,0.63584375,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006281,105666,B,ESTE,25316,ALTO,0.78873837,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006282,69981,D,CENTRO,27246,MEDIO,0.50477916,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006283,19110,I,CENTRO,33099,MEDIO,0.5746619,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006284,47107,D,CENTRO,24004,BAJO,0.13274449,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006285,104797,B,CENTRO,22465,BAJO,0.08785226,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006286,102142,I,CENTRO,36634,ALTO,0.79553545,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN006287,100711,H,CENTRO,24632,MEDIO,0.61085397,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN006288,103078,B,NORTE,21862,ALTO,0.7891713,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006289,102594,A,CENTRO,13100,MEDIO,0.64430916,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006290,105553,I,CENTRO,28453,MEDIO,0.53456324,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006291,95041,D,ESTE,25372,MEDIO,0.5093523,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006292,108271,D,CENTRO,24004,MEDIO,0.60050553,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006293,5507,B,SUR,21990,MEDIO,0.63872707,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006294,82300,H,ESTE,20671,ALTO,0.7007341,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006295,102759,I,CENTRO,30330,ALTO,0.80759066,396.00000000000006,0.12,47.52,3.960000000000001,118.80000000000001,17.067402443831288
SYN006296,106118,I,ESTE,27379,MEDIO,0.5609073,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006297,105243,A,CENTRO,11475,MEDIO,0.69569916,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006298,106658,B,SUR,25569,ALTO,0.7903036,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006299,100823,C,CENTRO,23643,MEDIO,0.4410738,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006300,103022,B,SUR,20517,MEDIO,0.62527275,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006301,101466,D,SUR,24004,MEDIO,0.64712226,286.0,0.08,22.88,2.86,85.8,13.282281489305522
SYN006302,103051,A,CENTRO,14766,MEDIO,0.6759076,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006303,55457,D,ESTE,21393,BAJO,0.05406028,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006304,69723,D,CENTRO,25255,BAJO,0.055788327,286.0,0.03,8.58,2.86,85.8,39.6484375
SYN006305,91922,B,CENTRO,21990,ALTO,0.7454703,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006306,106310,E,SUR,26176,BAJO,0.12554394,308.0,0.03,9.24,3.08,92.39999999999999,48.267008985879315
SYN006307,100953,C,ESTE,23542,MEDIO,0.5661347,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006308,100512,B,SUR,18018,MEDIO,0.5829956,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006309,107404,B,CENTRO,19172,MEDIO,0.6592376,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006310,101277,H,ESTE,18261,ALTO,0.76618737,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006311,108399,H,CENTRO,23643,MEDIO,0.63040584,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN006312,102424,I,ESTE,29240,MEDIO,0.4769373,396.00000000000006,0.08,31.680000000000007,3.960000000000001,118.80000000000001,38.720224194301714
SYN006313,17376,A,CENTRO,13094,MEDIO,0.6137924,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006314,101532,J,CENTRO,34808,BAJO,0.038829714,418.00000000000006,0.03,12.540000000000001,4.180000000000001,125.4,87.9496402877698
SYN006315,104108,B,CENTRO,19994,ALTO,0.76389,235.4,0.12,28.248,2.354,70.62,-12.384308081685317
SYN006316,107778,B,CENTRO,19552,MEDIO,0.64478135,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006317,100008,B,SUR,20982,BAJO,0.05117153,235.4,0.03,7.062,2.354,70.62,18.856873569408926
SYN006318,103674,B,CENTRO,25437,MEDIO,0.5424704,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006319,101083,C,CENTRO,23451,MEDIO,0.5779442,264.0,0.08,21.12,2.64,79.2,7.375271149674617
SYN006320,103033,A,ESTE,12581,BAJO,0.059209507,214.0,0.03,6.42,2.14,64.2,9.631147540983607
SYN006321,104849,I,NORTE,22948,BAJO,0.08793075,396.00000000000006,0.03,11.88,3.960000000000001,118.80000000000001,80.43742405832322
SYN006322,105138,H,ESTE,20671,MEDIO,0.58444667,374.00000000000006,0.08,29.920000000000005,3.7400000000000007,112.20000000000002,34.11427205355011
SYN006323,105310,H,CENTRO,22317,ALTO,0.7007341,374.00000000000006,0.12,44.88,3.7400000000000007,112.20000000000002,13.770026363820753
SYN006324,107339,B,ESTE,23321,MEDIO,0.519019,235.4,0.08,18.832,2.354,70.62,-0.7951001601438322
SYN006325,66557,A,SUR,14273,MEDIO,0.5720641,214.0,0.08,17.12,2.14,64.2,-7.305804215997693
SYN006326,108445,D,CENTRO,22234,BAJO,0.038578313,286.0,0.03,8.58,2.86,85.8,39.6484375
