Customer_ID,GENERO,Edad,CODIGO_POSTAL,RENTA_MEDIA_ESTIMADA,STATUS_SOCIAL,ZONA,PROV_DESC,TIENDA_DESC
7211,F,31,CP39195,25983,H,CENTRO,MADRID,MADRID NORTE
80877,M,30,CP28230,37482,A,SUR,SEVILLA,SEVILLA
71743,F,49,CP48940,0,,CENTRO,MADRID,MADRID NORTE
29762,F,60,CP31006,28099,E,CENTRO,MADRID,MADRID NORTE
95610,M,55,CP11510,0,,ESTE,VALENCIA,VALENCIA
16529,M,41,CP43850,24983,C,ESTE,BARCELONA,BARCELONA SUR
5602,M,50,CP30562,23699,I,NORTE,LA CORUÑA,LA CORUÑA
52278,M,23,CP28050,37756,A,ESTE,BARCELONA,BARCELONA NORTE
66262,F,24,CP37004,23309,E,CENTRO,MADRID,MADRID ESTE
27401,M,35,CP28820,0,,CENTRO,MADRID,MADRID ESTE
81724,M,24,CP29320,22363,D,NORTE,BILBAO,BILBAO
37755,M,45,CP46740,0,,CENTRO,MADRID,MADRID SUR
40324,M,34,CP20017,0,,CENTRO,MADRID,MADRID NORTE
64804,F,34,CP14012,36723,A,CENTRO,MADRID,MADRID OESTE
43866,M,60,CP25220,0,,CENTRO,MADRID,MADRID SUR
22714,F,30,CP20240,31299,G,SUR,SEVILLA,SEVILLA
78739,M,54,CP8204,0,,ESTE,BARCELONA,BARCELONA SUR
43584,M,39,CP18600,20826,I,CENTRO,MADRID,MADRID SUR
10235,M,49,CP50008,33140,A,CENTRO,MADRID,MADRID ESTE
10254,F,36,CP36600,27459,C,ESTE,BARCELONA,BARCELONA SUR
13032,M,72,CP50130,25794,K,CENTRO,MADRID,MADRID NORTE
45394,F,41,CP28012,24694,B,CENTRO,MADRID,MADRID NORTE
86111,M,57,CP23006,0,,SUR,SEVILLA,SEVILLA
50894,F,40,CP8430,0,,CENTRO,MADRID,MADRID OESTE
53357,F,39,CP3540,0,,CENTRO,MADRID,MADRID ESTE
56490,M,35,CP46183,36798,A,ESTE,BARCELONA,BARCELONA NORTE
36576,F,32,CP38006,28677,C,ESTE,BARCELONA,BARCELONA CENTRO
51488,M,57,CP8291,27907,I,SUR,SEVILLA,SEVILLA
50826,M,32,CP21720,16270,J,CENTRO,MADRID,MADRID ESTE
23019,M,41,CP9294,0,C,CENTRO,MADRID,MADRID SUR
57337,F,54,CP46702,33471,D,NORTE,BILBAO,BILBAO
35544,M,38,CP20170,31303,G,SUR,MALAGA,MALAGA
35734,M,71,CP8397,27128,G,CENTRO,MADRID,MADRID OESTE
42759,M,72,CP28023,37075,A,ESTE,BARCELONA,BARCELONA CENTRO
74725,M,49,CP48610,31974,G,ESTE,BARCELONA,BARCELONA SUR
96071,F,51,CP41100,21626,,ESTE,BARCELONA,BARCELONA NORTE
36301,M,29,CP4005,29658,C,ESTE,BARCELONA,BARCELONA NORTE
75109,F,55,CP8020,27129,B,SUR,MALAGA,MALAGA
98049,M,41,CP28830,0,,ESTE,BARCELONA,BARCELONA SUR
35292,M,42,CP28932,33005,E,CENTRO,MADRID,MADRID ESTE
26869,F,28,CP8024,29834,B,CENTRO,MADRID,MADRID OESTE
71753,F,40,CP8150,29034,C,NORTE,BILBAO,BILBAO
65333,F,45,CP18013,0,,ESTE,BARCELONA,BARCELONA SUR
17642,M,38,CP8304,24418,G,ESTE,VALENCIA,VALENCIA
49229,M,57,CP8035,29569,C,ESTE,BARCELONA,BARCELONA SUR
49838,M,54,CP3206,32104,C,CENTRO,MADRID,MADRID SUR
35009,M,45,CP39400,24206,G,CENTRO,MADRID,MADRID SUR
93656,M,40,CP28850,24145,E,ESTE,BARCELONA,BARCELONA CENTRO
10839,M,51,CP8923,27880,B,SUR,SEVILLA,SEVILLA
51186,M,40,CP20211,0,H,ESTE,BARCELONA,BARCELONA SUR
53735,M,50,CP3690,31209,C,NORTE,LA CORUÑA,LA CORUÑA
96227,F,30,CP8028,33739,E,NORTE,BILBAO,BILBAO
27032,F,45,CP38108,25323,H,SUR,MALAGA,MALAGA
41238,M,29,CP3430,25046,H,ESTE,BARCELONA,BARCELONA CENTRO
88739,M,30,CP28891,31368,D,CENTRO,MADRID,MADRID OESTE
79919,M,48,CP17310,0,,CENTRO,MADRID,MADRID ESTE
94607,M,55,CP30740,22841,I,NORTE,BILBAO,BILBAO
71061,F,40,CP41806,20336,J,ESTE,BARCELONA,BARCELONA SUR
45218,M,59,CP8041,29631,C,ESTE,BARCELONA,BARCELONA NORTE
91258,M,55,CP12413,18591,K,NORTE,LA CORUÑA,LA CORUÑA
42721,F,32,CP8840,27087,D,CENTRO,MADRID,MADRID NORTE
57920,M,47,CP8224,27428,B,ESTE,BARCELONA,BARCELONA CENTRO
91790,F,30,CP28320,29506,D,CENTRO,MADRID,MADRID OESTE
98205,F,40,CP46130,27438,D,NORTE,BILBAO,BILBAO
42368,M,47,CP1010,27512,E,CENTRO,MADRID,MADRID OESTE
73529,M,45,CP36206,0,,CENTRO,MADRID,MADRID OESTE
5262,F,47,CP29630,0,,CENTRO,MADRID,MADRID ESTE
93550,F,31,CP8017,32870,A,CENTRO,MADRID,MADRID SUR
46687,M,34,CP12550,24594,H,ESTE,BARCELONA,BARCELONA SUR
71372,M,46,CP20305,0,,CENTRO,MADRID,MADRID NORTE
91894,F,33,CP7120,31872,C,SUR,SEVILLA,SEVILLA
34140,M,38,CP8757,32546,C,CENTRO,MADRID,MADRID NORTE
48451,F,38,CP24006,34431,E,CENTRO,MADRID,MADRID SUR
51467,M,52,CP18650,0,,ESTE,VALENCIA,VALENCIA
38257,M,41,CP3203,27945,C,CENTRO,MADRID,MADRID ESTE
64248,F,55,CP8820,26273,D,CENTRO,MADRID,MADRID ESTE
99870,M,51,CP9007,25840,D,NORTE,BILBAO,BILBAO
79697,F,43,CP25215,0,,CENTRO,MADRID,MADRID NORTE
28300,F,34,CP36995,0,,ESTE,BARCELONA,BARCELONA CENTRO
38913,F,42,CP8042,25714,B,NORTE,LA CORUÑA,LA CORUÑA
11900,F,47,CP8500,27475,B,NORTE,LA CORUÑA,LA CORUÑA
46747,M,35,CP28100,37632,A,ESTE,BARCELONA,BARCELONA SUR
37615,F,35,CP41005,28851,C,CENTRO,MADRID,MADRID ESTE
87155,F,59,CP46005,0,,CENTRO,MADRID,MADRID NORTE
63534,M,45,CP28051,28852,D,CENTRO,MADRID,MADRID NORTE
49411,M,31,CP41300,0,,ESTE,BARCELONA,BARCELONA SUR
9333,M,31,CP14540,21281,J,CENTRO,MADRID,MADRID SUR
44664,M,40,CP8207,28423,D,CENTRO,MADRID,MADRID ESTE
43421,M,53,CP28660,0,,SUR,SEVILLA,SEVILLA
65293,M,56,CP41560,20045,J,CENTRO,MADRID,MADRID ESTE
56010,M,48,CP28003,33149,A,ESTE,BARCELONA,BARCELONA SUR
72599,F,29,CP17310,0,,ESTE,BARCELONA,BARCELONA CENTRO
66673,M,31,CP33800,25906,H,CENTRO,MADRID,MADRID OESTE
94303,M,47,CP46980,28908,I,CENTRO,MADRID,MADRID SUR
73773,M,36,CP15680,0,,NORTE,LA CORUÑA,LA CORUÑA
37553,M,37,CP9006,29549,A,NORTE,LA CORUÑA,LA CORUÑA
82160,M,35,CP46010,33959,A,CENTRO,MADRID,MADRID ESTE
92705,M,36,CP45123,25713,H,CENTRO,MADRID,MADRID OESTE
48230,F,48,CP21720,16322,J,ESTE,BARCELONA,BARCELONA NORTE
85716,M,30,CP8302,0,,SUR,SEVILLA,SEVILLA
37532,M,41,CP41640,19300,D,CENTRO,MADRID,MADRID OESTE
43660,M,34,CP43700,26477,H,CENTRO,MADRID,MADRID NORTE
20419,F,44,CP6230,0,,SUR,SEVILLA,SEVILLA
8828,M,49,CP8013,0,,ESTE,BARCELONA,BARCELONA NORTE
67087,F,54,CP44400,28927,K,ESTE,BARCELONA,BARCELONA SUR
74630,F,47,CP3005,35403,D,CENTRO,MADRID,MADRID ESTE
39221,M,38,CP15142,24822,D,CENTRO,MADRID,MADRID OESTE
82746,M,40,CP36690,22389,H,CENTRO,MADRID,MADRID SUR
97166,F,44,CP28760,37683,A,CENTRO,MADRID,MADRID SUR
81786,F,27,CP3670,22795,,ESTE,BARCELONA,BARCELONA NORTE
90923,F,48,CP29130,0,,ESTE,BARCELONA,BARCELONA CENTRO
90601,M,28,CP3660,25000,H,CENTRO,MADRID,MADRID SUR
58993,M,26,CP7014,27853,C,CENTRO,MADRID,MADRID OESTE
38883,M,48,CP26240,18441,K,CENTRO,MADRID,MADRID NORTE
86608,M,27,CP9007,26443,E,CENTRO,MADRID,MADRID NORTE
7605,F,47,CP28260,29145,D,SUR,MALAGA,MALAGA
59773,M,36,CP33209,24650,G,SUR,SEVILLA,SEVILLA
40405,F,29,CP8320,35353,A,CENTRO,MADRID,MADRID SUR
61016,M,44,CP50010,29911,C,ESTE,BARCELONA,BARCELONA SUR
19211,M,34,CP28806,30089,D,ESTE,VALENCIA,VALENCIA
25455,M,28,CP28529,37096,A,CENTRO,MADRID,MADRID OESTE
81789,M,49,CP4009,24479,I,CENTRO,MADRID,MADRID SUR
4771,M,40,CP8290,32736,A,CENTRO,MADRID,MADRID SUR
41779,M,38,CP2002,0,,CENTRO,MADRID,MADRID SUR
34800,M,51,CP37003,35134,E,CENTRO,MADRID,MADRID OESTE
94761,M,51,CP8907,24585,E,ESTE,BARCELONA,BARCELONA CENTRO
39512,M,27,CP7120,31915,C,NORTE,LA CORUÑA,LA CORUÑA
8801,M,39,CP30500,24724,D,CENTRO,MADRID,MADRID NORTE
69132,M,45,CP43440,0,,SUR,MALAGA,MALAGA
29891,M,38,CP8756,32119,C,ESTE,BARCELONA,BARCELONA NORTE
38902,M,31,CP36600,27261,B,SUR,SEVILLA,SEVILLA
74594,F,40,CP8110,27338,G,ESTE,BARCELONA,BARCELONA NORTE
43524,M,26,CP36207,24250,E,CENTRO,MADRID,MADRID OESTE
65315,F,26,CP3560,25487,C,ESTE,BARCELONA,BARCELONA CENTRO
87279,M,54,CP28043,31377,D,CENTRO,MADRID,MADRID ESTE
45342,M,34,CP17142,25780,H,NORTE,BILBAO,BILBAO
73744,M,43,CP17800,25979,H,CENTRO,MADRID,MADRID SUR
94909,M,38,CP46900,27342,G,ESTE,BARCELONA,BARCELONA SUR
84507,M,23,CP8023,31423,A,CENTRO,MADRID,MADRID SUR
49284,M,40,CP46410,24824,H,CENTRO,MADRID,MADRID ESTE
52616,M,29,CP35212,29009,D,CENTRO,MADRID,MADRID ESTE
36702,F,33,CP7010,0,,CENTRO,MADRID,MADRID SUR
60302,M,30,CP29620,27706,F,ESTE,BARCELONA,BARCELONA CENTRO
56682,F,39,CP15006,33781,A,CENTRO,MADRID,MADRID NORTE
80938,M,46,CP45940,0,,SUR,SEVILLA,SEVILLA
12075,F,38,CP20213,31239,G,CENTRO,MADRID,MADRID ESTE
20700,F,22,CP46140,18455,K,CENTRO,MADRID,MADRID NORTE
76456,M,35,CP38009,29926,E,ESTE,VALENCIA,VALENCIA
13934,M,44,CP14011,23922,D,CENTRO,MADRID,MADRID NORTE
4490,M,24,CP8191,29797,D,SUR,SEVILLA,SEVILLA
98778,F,46,CP28760,36983,A,ESTE,BARCELONA,BARCELONA CENTRO
55885,M,31,CP32004,33836,A,ESTE,BARCELONA,BARCELONA CENTRO
24742,M,42,CP1003,32606,E,ESTE,BARCELONA,BARCELONA NORTE
1298,M,57,CP36003,0,,ESTE,BARCELONA,BARCELONA SUR
34906,M,28,CP45005,36840,D,CENTRO,MADRID,MADRID SUR
15340,M,67,CP39006,23807,G,ESTE,BARCELONA,BARCELONA NORTE
70014,M,32,CP15165,0,,CENTRO,MADRID,MADRID SUR
84653,M,51,CP28042,27434,G,CENTRO,MADRID,MADRID ESTE
22743,F,39,CP28850,29609,,ESTE,BARCELONA,BARCELONA SUR
61268,M,56,CP8339,31429,C,ESTE,BARCELONA,BARCELONA SUR
20958,M,39,CP33203,29839,C,SUR,MALAGA,MALAGA
49634,M,34,CP45270,20740,I,CENTRO,MADRID,MADRID SUR
16646,M,60,CP3204,29832,D,CENTRO,MADRID,MADRID SUR
11536,M,43,CP24249,18601,K,SUR,MALAGA,MALAGA
24632,M,55,CP30006,23796,I,CENTRO,MADRID,MADRID OESTE
75432,F,41,CP41012,36908,A,SUR,MALAGA,MALAGA
40954,M,36,CP28803,0,,CENTRO,MADRID,MADRID SUR
61498,F,37,CP28018,33360,D,ESTE,BARCELONA,BARCELONA SUR
60839,M,77,CP46980,28881,I,ESTE,BARCELONA,BARCELONA SUR
89157,M,59,CP18600,24393,I,NORTE,BILBAO,BILBAO
41315,M,60,CP28850,28778,D,CENTRO,MADRID,MADRID ESTE
64327,M,32,CP28600,31449,A,CENTRO,MADRID,MADRID SUR
71328,M,33,CP9006,32381,D,CENTRO,MADRID,MADRID SUR
99218,,44,CP8028,31251,B,ESTE,BARCELONA,BARCELONA SUR
44302,M,48,CP29003,23013,E,CENTRO,MADRID,MADRID NORTE
24402,M,75,CP8211,0,,ESTE,BARCELONA,BARCELONA SUR
99941,M,53,CP36207,0,G,CENTRO,MADRID,MADRID NORTE
98508,,44,CP28015,33189,A,ESTE,BARCELONA,BARCELONA SUR
96359,M,53,CP48840,25839,H,ESTE,BARCELONA,BARCELONA NORTE
59425,F,38,CP3610,27010,G,ESTE,BARCELONA,BARCELONA CENTRO
9849,M,50,CP24380,25720,H,CENTRO,MADRID,MADRID OESTE
54463,M,61,CP8030,31139,B,CENTRO,MADRID,MADRID SUR
64520,M,58,CP28005,32560,A,ESTE,VALENCIA,VALENCIA
65698,M,44,CP47010,23327,E,ESTE,BARCELONA,BARCELONA NORTE
14402,M,31,CP7620,0,,CENTRO,MADRID,MADRID SUR
70846,F,41,CP36948,0,,ESTE,BARCELONA,BARCELONA NORTE
55246,M,44,CP30300,31761,H,NORTE,LA CORUÑA,LA CORUÑA
90462,F,48,CP41008,0,,SUR,MALAGA,MALAGA
24506,M,41,CP25230,25596,,CENTRO,MADRID,MADRID ESTE
20660,M,59,CP8230,37064,A,ESTE,BARCELONA,BARCELONA NORTE
36740,M,33,CP14630,17336,J,CENTRO,MADRID,MADRID OESTE
18850,M,48,CP48011,33955,A,CENTRO,MADRID,MADRID OESTE
29370,M,30,CP9007,33323,E,CENTRO,MADRID,MADRID NORTE
86116,M,30,CP2005,24272,H,ESTE,BARCELONA,BARCELONA SUR
43314,M,47,CP21005,24290,I,CENTRO,MADRID,MADRID NORTE
82436,M,57,CP8790,25320,H,SUR,MALAGA,MALAGA
71502,M,54,CP28230,27936,F,ESTE,BARCELONA,BARCELONA SUR
88035,F,43,CP21800,31817,J,ESTE,VALENCIA,VALENCIA
48511,F,34,CP21006,28575,B,ESTE,BARCELONA,BARCELONA CENTRO
1896,M,56,CP36940,0,,ESTE,BARCELONA,BARCELONA CENTRO
96546,F,54,CP28002,33182,A,ESTE,BARCELONA,BARCELONA NORTE
34609,F,59,CP28200,26061,C,ESTE,BARCELONA,BARCELONA SUR
4275,M,35,CP28018,32572,D,ESTE,BARCELONA,BARCELONA SUR
37413,F,44,CP28021,27682,B,CENTRO,MADRID,MADRID OESTE
40672,F,47,CP15702,21374,I,CENTRO,MADRID,MADRID ESTE
6958,M,42,CP15701,33779,A,NORTE,BILBAO,BILBAO
67902,F,59,CP19005,0,,CENTRO,MADRID,MADRID NORTE
90956,F,48,CP8349,32003,C,CENTRO,MADRID,MADRID NORTE
4100,M,63,CP3202,31539,D,CENTRO,MADRID,MADRID SUR
1208,F,58,CP8203,27491,G,SUR,MALAGA,MALAGA
96324,M,55,CP33401,27908,C,SUR,MALAGA,MALAGA
15104,M,43,CP30510,24706,H,NORTE,LA CORUÑA,LA CORUÑA
9038,M,35,CP11405,0,,NORTE,LA CORUÑA,LA CORUÑA
86710,M,30,CP7300,0,,ESTE,BARCELONA,BARCELONA CENTRO
2363,F,58,CP46181,0,H,SUR,MALAGA,MALAGA
48047,M,52,CP8330,31805,C,ESTE,BARCELONA,BARCELONA NORTE
10324,M,44,CP8330,31805,C,ESTE,VALENCIA,VALENCIA
3854,F,55,CP8240,0,E,SUR,MALAGA,MALAGA
34141,M,54,CP3330,25457,H,NORTE,LA CORUÑA,LA CORUÑA
57529,F,42,CP36820,0,,ESTE,BARCELONA,BARCELONA CENTRO
66487,F,37,CP3007,27978,C,ESTE,BARCELONA,BARCELONA SUR
95064,M,50,CP28660,37098,,NORTE,BILBAO,BILBAO
15733,M,50,CP36940,24069,H,CENTRO,MADRID,MADRID OESTE
40892,M,43,CP8560,25820,H,ESTE,BARCELONA,BARCELONA CENTRO
54440,M,38,CP9240,25157,H,CENTRO,MADRID,MADRID OESTE
7521,F,54,CP46006,34948,E,ESTE,BARCELONA,BARCELONA SUR
68767,M,44,CP8290,28146,D,ESTE,BARCELONA,BARCELONA NORTE
33167,M,39,CP36380,0,,NORTE,LA CORUÑA,LA CORUÑA
8113,M,30,CP33191,0,,CENTRO,MADRID,MADRID NORTE
3366,M,32,CP1007,33560,D,CENTRO,MADRID,MADRID SUR
54371,F,55,CP28109,0,,CENTRO,MADRID,MADRID NORTE
35622,M,39,CP22147,0,,NORTE,LA CORUÑA,LA CORUÑA
56256,M,27,CP28945,24702,E,ESTE,BARCELONA,BARCELONA CENTRO
13713,M,44,CP8940,23501,E,SUR,MALAGA,MALAGA
55270,F,58,CP8024,28738,B,SUR,SEVILLA,SEVILLA
89870,M,49,CP39300,0,,CENTRO,MADRID,MADRID NORTE
16297,F,54,CP3440,25747,H,CENTRO,MADRID,MADRID ESTE
89092,M,30,CP41820,16846,J,ESTE,BARCELONA,BARCELONA SUR
68927,M,28,CP18151,37114,A,ESTE,VALENCIA,VALENCIA
27297,F,41,CP28220,37741,A,CENTRO,MADRID,MADRID NORTE
78435,F,49,CP28260,37772,A,CENTRO,MADRID,MADRID OESTE
56813,M,25,CP14014,29929,I,NORTE,LA CORUÑA,LA CORUÑA
68426,M,43,CP48992,0,,CENTRO,MADRID,MADRID ESTE
84635,M,32,CP37798,0,,CENTRO,MADRID,MADRID NORTE
60235,M,36,CP41500,35148,,NORTE,BILBAO,BILBAO
29850,M,36,CP36210,26005,B,NORTE,LA CORUÑA,LA CORUÑA
70241,M,51,CP45190,0,C,CENTRO,MADRID,MADRID OESTE
12891,M,51,CP1003,25740,,CENTRO,MADRID,MADRID ESTE
5521,F,51,CP47239,25754,H,SUR,SEVILLA,SEVILLA
69021,M,31,CP1008,32556,D,CENTRO,MADRID,MADRID ESTE
16452,M,53,CP28924,33715,E,NORTE,BILBAO,BILBAO
98437,M,51,CP8015,29687,C,ESTE,BARCELONA,BARCELONA CENTRO
47873,F,36,CP43870,26086,H,ESTE,BARCELONA,BARCELONA CENTRO
73028,M,54,CP31192,37764,A,CENTRO,MADRID,MADRID SUR
35532,M,44,CP48891,0,H,CENTRO,MADRID,MADRID SUR
76731,M,48,CP8026,31425,B,SUR,SEVILLA,SEVILLA
74422,F,41,CP12520,24777,H,CENTRO,MADRID,MADRID SUR
62306,F,40,CP2005,30244,E,ESTE,BARCELONA,BARCELONA CENTRO
35968,F,46,CP30011,28270,C,ESTE,BARCELONA,BARCELONA CENTRO
89730,M,37,CP43840,28989,D,ESTE,BARCELONA,BARCELONA CENTRO
15063,M,31,CP28540,0,,CENTRO,MADRID,MADRID SUR
35142,M,45,CP8027,28015,B,CENTRO,MADRID,MADRID NORTE
62023,F,33,CP30500,31653,I,SUR,SEVILLA,SEVILLA
44719,F,59,CP28529,37680,A,CENTRO,MADRID,MADRID ESTE
21427,M,39,CP33430,0,H,CENTRO,MADRID,MADRID NORTE
79342,M,38,CP21670,20934,J,CENTRO,MADRID,MADRID NORTE
42377,M,36,CP3590,26408,I,ESTE,BARCELONA,BARCELONA NORTE
46446,M,48,CP46021,33955,A,CENTRO,MADRID,MADRID SUR
65939,F,33,CP8222,23916,G,CENTRO,MADRID,MADRID ESTE
14929,F,48,CP21800,21762,I,CENTRO,MADRID,MADRID OESTE
13972,M,42,CP31012,25623,E,CENTRO,MADRID,MADRID SUR
87603,M,36,CP8013,29741,C,NORTE,BILBAO,BILBAO
21343,F,29,CP8012,27684,B,NORTE,BILBAO,BILBAO
87446,M,36,CP28400,33614,D,CENTRO,MADRID,MADRID SUR
10533,F,27,CP36500,24695,H,ESTE,BARCELONA,BARCELONA SUR
47512,M,31,CP28027,27881,B,CENTRO,MADRID,MADRID NORTE
54344,M,31,CP36202,28496,E,SUR,SEVILLA,SEVILLA
72099,M,43,CP48160,29172,D,ESTE,BARCELONA,BARCELONA SUR
77844,F,55,CP8739,25760,H,ESTE,VALENCIA,VALENCIA
53107,M,32,CP46529,25796,H,CENTRO,MADRID,MADRID ESTE
85909,F,44,CP3540,0,,CENTRO,MADRID,MADRID ESTE
69265,F,29,CP28660,30071,D,ESTE,BARCELONA,BARCELONA NORTE
12601,M,32,CP8907,24585,E,CENTRO,MADRID,MADRID OESTE
8753,M,43,CP43892,0,,ESTE,BARCELONA,BARCELONA CENTRO
22561,F,41,CP21620,20278,J,CENTRO,MADRID,MADRID NORTE
84908,M,56,CP28230,37111,A,CENTRO,MADRID,MADRID OESTE
8120,F,68,CP17480,25065,C,CENTRO,MADRID,MADRID OESTE
92732,M,30,CP8025,29862,C,SUR,MALAGA,MALAGA
71528,M,44,CP28038,27945,B,CENTRO,MADRID,MADRID ESTE
41476,M,45,CP18198,0,,ESTE,BARCELONA,BARCELONA SUR
56119,M,50,CP44002,26973,A,ESTE,BARCELONA,BARCELONA CENTRO
18024,M,74,CP28029,27878,B,CENTRO,MADRID,MADRID SUR
76668,M,44,CP41110,21163,I,ESTE,BARCELONA,BARCELONA SUR
25289,M,35,CP4740,29733,J,SUR,SEVILLA,SEVILLA
64898,M,50,CP8810,32406,,CENTRO,MADRID,MADRID SUR
70614,M,59,CP7011,27714,C,CENTRO,MADRID,MADRID ESTE
9795,M,33,CP28025,27786,C,ESTE,BARCELONA,BARCELONA SUR
31473,M,48,CP8430,30780,C,NORTE,BILBAO,BILBAO
24381,M,56,CP28028,33165,A,CENTRO,MADRID,MADRID SUR
9987,M,43,CP50600,25629,H,CENTRO,MADRID,MADRID SUR
69957,F,37,CP8031,28501,B,CENTRO,MADRID,MADRID NORTE
67748,M,58,CP50006,28109,B,SUR,MALAGA,MALAGA
92737,F,49,CP28034,0,,CENTRO,MADRID,MADRID ESTE
96831,M,49,CP9001,29850,,CENTRO,MADRID,MADRID SUR
97693,F,31,CP24010,0,H,CENTRO,MADRID,MADRID NORTE
66166,M,47,CP8912,27262,B,CENTRO,MADRID,MADRID NORTE
46205,F,59,CP8860,27087,G,CENTRO,MADRID,MADRID ESTE
13081,M,39,CP15160,0,H,CENTRO,MADRID,MADRID OESTE
81000,M,46,CP28933,27415,E,CENTRO,MADRID,MADRID OESTE
42280,M,52,CP28946,27408,E,ESTE,BARCELONA,BARCELONA NORTE
99790,M,42,CP29600,27847,F,ESTE,BARCELONA,BARCELONA NORTE
56699,M,32,CP46183,0,,CENTRO,MADRID,MADRID SUR
50328,M,51,CP1006,0,,ESTE,VALENCIA,VALENCIA
37899,M,45,CP17006,28946,D,ESTE,BARCELONA,BARCELONA SUR
96196,F,60,CP8228,31389,C,CENTRO,MADRID,MADRID NORTE
45026,M,53,CP47014,35072,E,ESTE,BARCELONA,BARCELONA NORTE
80977,M,43,CP45280,33428,A,ESTE,BARCELONA,BARCELONA SUR
36119,F,46,CP28051,28859,D,CENTRO,MADRID,MADRID SUR
79036,F,57,CP43002,30072,C,ESTE,BARCELONA,BARCELONA SUR
49794,F,38,CP28051,0,,CENTRO,MADRID,MADRID SUR
36376,F,39,CP28922,33590,E,ESTE,BARCELONA,BARCELONA CENTRO
27386,M,46,CP11408,16998,I,SUR,SEVILLA,SEVILLA
33678,M,46,CP29006,24206,H,ESTE,BARCELONA,BARCELONA SUR
53150,M,38,CP1003,0,,NORTE,LA CORUÑA,LA CORUÑA
53161,,47,CP28006,33189,A,ESTE,VALENCIA,VALENCIA
3114,F,32,CP6196,16540,J,SUR,SEVILLA,SEVILLA
76527,M,60,CP29100,0,F,CENTRO,MADRID,MADRID NORTE
80487,M,30,CP28045,29330,B,CENTRO,MADRID,MADRID NORTE
10993,F,56,CP29004,36888,A,ESTE,BARCELONA,BARCELONA NORTE
17363,M,45,CP41330,19197,J,CENTRO,MADRID,MADRID ESTE
27964,M,38,CP7300,0,,ESTE,BARCELONA,BARCELONA SUR
49861,M,36,CP1006,27056,E,SUR,SEVILLA,SEVILLA
26296,F,36,CP36360,0,,CENTRO,MADRID,MADRID NORTE
33573,M,33,CP17001,29258,B,CENTRO,MADRID,MADRID OESTE
60689,F,55,CP47014,33366,D,CENTRO,MADRID,MADRID OESTE
80522,F,30,CP8221,27400,B,CENTRO,MADRID,MADRID OESTE
24550,M,51,CP20600,30679,G,CENTRO,MADRID,MADRID SUR
24921,M,46,CP46520,25868,H,ESTE,BARCELONA,BARCELONA SUR
45992,F,45,CP7610,0,,ESTE,BARCELONA,BARCELONA NORTE
34463,M,38,CP28229,33515,A,ESTE,BARCELONA,BARCELONA SUR
77670,M,54,CP8698,0,,ESTE,BARCELONA,BARCELONA NORTE
53264,M,43,CP41006,20849,B,CENTRO,MADRID,MADRID ESTE
91498,M,55,CP41007,36268,A,ESTE,BARCELONA,BARCELONA NORTE
74442,F,48,CP46530,0,,ESTE,VALENCIA,VALENCIA
44647,M,40,CP18014,37570,E,ESTE,BARCELONA,BARCELONA SUR
52366,F,54,CP28707,0,,NORTE,BILBAO,BILBAO
64392,M,32,CP4120,27265,B,CENTRO,MADRID,MADRID SUR
89311,F,56,CP8228,26528,G,CENTRO,MADRID,MADRID NORTE
75314,M,42,CP2230,20166,J,CENTRO,MADRID,MADRID ESTE
69124,M,44,CP29002,0,,ESTE,VALENCIA,VALENCIA
42420,M,40,CP44003,25334,I,ESTE,BARCELONA,BARCELONA SUR
95950,M,46,CP9006,0,,SUR,MALAGA,MALAGA
12730,M,33,CP39430,0,U,CENTRO,MADRID,MADRID OESTE
84992,F,52,CP24193,32785,D,ESTE,BARCELONA,BARCELONA NORTE
64975,M,27,CP28814,30072,D,CENTRO,MADRID,MADRID OESTE
15876,,35,CP15220,35687,U,CENTRO,MADRID,MADRID SUR
2500,M,54,CP31180,36477,A,CENTRO,MADRID,MADRID SUR
54476,,34,CP28037,27449,B,NORTE,BILBAO,BILBAO
51019,M,30,CP12540,24804,H,CENTRO,MADRID,MADRID ESTE
94163,F,36,CP36202,23733,E,CENTRO,MADRID,MADRID ESTE
70736,M,43,CP11011,23389,E,ESTE,BARCELONA,BARCELONA CENTRO
34920,F,45,CP28032,30054,D,CENTRO,MADRID,MADRID NORTE
11734,F,39,CP46950,0,,ESTE,BARCELONA,BARCELONA SUR
87423,F,31,CP38005,29477,C,NORTE,BILBAO,BILBAO
60646,M,42,CP1002,25740,B,ESTE,BARCELONA,BARCELONA NORTE
95930,M,51,CP47008,37712,,SUR,SEVILLA,SEVILLA
45918,M,43,CP2002,26401,B,CENTRO,MADRID,MADRID ESTE
88314,F,29,CP46290,25233,H,CENTRO,MADRID,MADRID SUR
91349,M,51,CP48196,31875,C,CENTRO,MADRID,MADRID SUR
15025,M,40,CP48009,33955,A,CENTRO,MADRID,MADRID ESTE
43181,M,28,CP34880,24903,H,ESTE,BARCELONA,BARCELONA NORTE
71337,F,55,CP28042,34136,A,SUR,MALAGA,MALAGA
46696,M,40,CP15190,0,,NORTE,BILBAO,BILBAO
69590,M,44,CP36360,21426,I,SUR,SEVILLA,SEVILLA
57881,M,45,CP29002,0,,CENTRO,MADRID,MADRID OESTE
46170,M,52,CP9197,31983,C,SUR,MALAGA,MALAGA
52909,M,43,CP48013,0,,NORTE,LA CORUÑA,LA CORUÑA
43861,M,45,CP5003,27677,E,NORTE,BILBAO,BILBAO
